"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"369","STCNtech: #MDM: Mobile device management Part 1 of a 6 Part series #edtech #edutech #nonprofit #tech #ios #android http://t.co/utVLbgIyBo",FALSE,0,NA,2015-04-12 18:05:58,FALSE,NA,"587315737896873984",NA,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","byod_news",0,FALSE,FALSE,NA,NA
"370","Personalized Learning? Yes! Now What?? http://t.co/SuycxxGpK8 #EduTech http://t.co/VPKvQMTtCO",FALSE,4,NA,2015-04-12 18:03:44,FALSE,NA,"587315177210667008",NA,"<a href=""http://app.vytmn.com/"" rel=""nofollow"">Vytmn</a>","AlexW_GG",2,FALSE,FALSE,NA,NA
"371","#MDM: Mobile device management Part 1 of a 6 Part series #edtech #edutech #nonprofit #tech #ios #android http://t.co/61ZcQyGVd0",FALSE,1,NA,2015-04-12 18:00:38,FALSE,NA,"587314397288275970",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","STCNtech",0,FALSE,FALSE,NA,NA
"372","RT @daverage: Gamify Your Classroom With Mettles http://t.co/Uwmq3PCrvv #gamification #edtech #edutech",FALSE,0,NA,2015-04-12 17:58:50,FALSE,NA,"587313944550891520",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Karen_Bosch",6,TRUE,FALSE,NA,NA
"373","RT @baseg25: #techupdate 5 Ways  New Technology has improve Infrastructure in developing c http://t.co/GGKlaSA0im  #education #edutech #tec¡­",FALSE,0,NA,2015-04-12 17:57:24,FALSE,NA,"587313581437407232",NA,"<a href=""http://www.beingexample.com"" rel=""nofollow"">BeingExample</a>","BeingExample",1,TRUE,FALSE,NA,NA
"374","#techupdate 5 Ways  New Technology has improve Infrastructure in developing c http://t.co/GGKlaSA0im  #education #edutech #tech #technology",FALSE,0,NA,2015-04-12 17:57:23,FALSE,NA,"587313579969421312",NA,"<a href=""http://www.ajaymatharu.com/"" rel=""nofollow"">Tweet Old Post</a>","baseg25",1,FALSE,FALSE,NA,NA
"375","3 ways technology should be reinventing rural education http://t.co/fRVYMdJpOy #EduTech #edtech #GAFE #EduChat",FALSE,1,NA,2015-04-12 17:49:26,FALSE,NA,"587311579412201472",NA,"<a href=""http://app.vytmn.com/"" rel=""nofollow"">Vytmn</a>","Chris_GG_LA",1,FALSE,FALSE,NA,NA
"376","Gamify Your Classroom With Mettles http://t.co/Uwmq3PCrvv #gamification #edtech #edutech",FALSE,5,NA,2015-04-12 17:45:11,FALSE,NA,"587310507553464320",NA,"<a href=""http://klout.com"" rel=""nofollow"">Post with Klout</a>","daverage",6,FALSE,FALSE,NA,NA
"377","""Kahoot! is an awesome tool for informally assessing your students"" - thanks @TeachingTrio! http://t.co/pzcT2mTe6L #edtech #edutech",FALSE,0,NA,2015-04-12 17:43:19,FALSE,NA,"587310038076633088",NA,"<a href=""http://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>","KahootAmanda",0,FALSE,FALSE,NA,NA
"378","Back to #schooltomorrow this week! Why not lean on http://t.co/IdyD3O25t4 to get you through the term #school #EduChange #edutech #teacher",FALSE,0,NA,2015-04-12 17:40:58,FALSE,NA,"587309445488766977",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","hellotutorza",0,FALSE,FALSE,NA,NA
"379","Now @RicardHuguet learnbydoing 10 years of #STEM impact keynote @ship2B #bChallenge #edutech #impact http://t.co/euLVFM7BfL",FALSE,0,NA,2015-04-12 17:15:45,FALSE,NA,"587303099708141568",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","adrianafreitas",0,FALSE,FALSE,NA,NA
"380","RT @bsarte: #MDM: Mobile device management Part 1 of a 6 Part series #edtech #edutech #nonprofit #tech #ios #android http://t.co/8to1MzTSd6",FALSE,0,NA,2015-04-12 17:12:10,FALSE,NA,"587302198406676480",NA,"<a href=""http://nosite.com"" rel=""nofollow"">PK cool app</a>","emtlo",1,TRUE,FALSE,NA,NA
"381","#MDM: Mobile device management Part 1 of a 6 Part series #edtech #edutech #nonprofit #tech #ios #android http://t.co/8to1MzTSd6",FALSE,3,NA,2015-04-12 17:05:27,FALSE,NA,"587300508869746688",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","bsarte",1,FALSE,FALSE,NA,NA
"382","#techupdate 6 Epic Ways We Misuse Mobile Technology http://t.co/zIuqJlfVdA  #edutech #mobile2 #mobiletechnology #mobiletech #technology",FALSE,0,NA,2015-04-12 16:56:16,FALSE,NA,"587298197825007616",NA,"<a href=""http://www.ajaymatharu.com/"" rel=""nofollow"">Tweet Old Post</a>","baseg25",0,FALSE,FALSE,NA,NA
"383","In our #wearables class, we made #felt badges and brooches with #LEDS! #edutech #STEAM http://t.co/c6SYriqMd2",FALSE,0,NA,2015-04-12 16:42:06,FALSE,NA,"587294631379017729",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","teck_e",0,FALSE,FALSE,NA,NA
"384","Latest review for Behaviour Tracker! #Teachers #school #BackToSchool #edutech #edapps #edchat http://t.co/DxsH3qwjQL",FALSE,0,NA,2015-04-12 16:37:55,FALSE,NA,"587293578210238464",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BrooklynSoft",0,FALSE,FALSE,NA,NA
"385","Here¡¯s the link to learn the big picture, &amp; the tools, of integrating tech in teaching. https://t.co/c98v0SmfFt #ntchat #edtools #edutech",FALSE,0,NA,2015-04-12 16:36:49,FALSE,NA,"587293304477376513",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","jamesrolle",0,FALSE,FALSE,NA,NA
"386","RT @adrianafreitas: Same time @VermutSolidari #VermutSolidari + #startups #edutech about #SocialImpact @ship2B @EstrellaDammCat #bigheart h¡­",FALSE,0,NA,2015-04-12 16:20:54,FALSE,NA,"587289298778619904",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ship2B",1,TRUE,FALSE,NA,NA
"387","Same time @VermutSolidari #VermutSolidari + #startups #edutech about #SocialImpact @ship2B @EstrellaDammCat #bigheart http://t.co/iHosduZ41s",FALSE,2,NA,2015-04-12 16:20:34,FALSE,NA,"587289212375998465",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","adrianafreitas",1,FALSE,FALSE,NA,NA
"388","How 2 Put Metacognition in Process 4 #Teachers.#Metacognition,#Comprehension, #education,#edutech,#Teaching,#School,http://t.co/zhtcTUsr9x",FALSE,0,NA,2015-04-12 16:02:05,FALSE,NA,"587284560884305920",NA,"<a href=""http://gremln.com"" rel=""nofollow"">Gremln</a>","Shyam17",0,FALSE,FALSE,NA,NA
"389","RT @campusium: CAMPUSIUM ile <U+00F6><U+011F>rencilerinize <U+00F6>devlerini g<U+00F6>nderebilirsiniz
http://t.co/bSh9JSypuf

#egt #e<U+011F>itim #edu #edutech #egitech",FALSE,0,NA,2015-04-12 15:35:33,FALSE,NA,"587277886589132800",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","metotegitim",2,TRUE,FALSE,NA,NA
"390","5 Great iPad Apps for #Classroom Management http://t.co/Sy8EBzjPKW #edutech #ios",FALSE,0,NA,2015-04-12 15:19:18,FALSE,NA,"587273797264347136",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Agoedu",0,FALSE,FALSE,NA,NA
"391","http://t.co/a4ZI2VJ4a9  A fantastic article on what we need to change in our education system. Where do we even start? #education #edutech",FALSE,0,NA,2015-04-12 15:07:25,FALSE,NA,"587270803470680064",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","instuguide",0,FALSE,FALSE,NA,NA
"392","RT @LaurenR_GG: The Coming Revolution in EdTech http://t.co/9v7T249JDQ #EduTech #EdChat #GAFE #k12",FALSE,0,NA,2015-04-12 14:51:47,FALSE,NA,"587266871830978560",NA,"<a href=""https://twitter.com/download/android"" rel=""nofollow"">Twitter for Android Tablets</a>","JohnOtu",1,TRUE,FALSE,NA,NA
"393","Good tracing practice for 4 year olds http://t.co/SNf1wQxALC (via @CommonSenseNews) #learn #homeschool #apple #education #edutech #ece",FALSE,0,NA,2015-04-12 14:45:33,FALSE,NA,"587265303844937728",NA,"<a href=""http://www.brightstartapps.com"" rel=""nofollow"">New Posting App</a>","brightstartapps",0,FALSE,FALSE,NA,NA
"394","22 Simple Examples Of Social Media In The Classroom http://t.co/5gDEiqU0dY via @TeachThought #edtech #edutech",FALSE,2,NA,2015-04-12 14:15:42,FALSE,NA,"587257788558139392",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","DrawpEdu",0,FALSE,FALSE,NA,NA
"395","DYSLEXIC WHO,,, STUDENT OR THE TEACHER ??#Dyslexia, #Comprehension,#metacognition,#edutech,#TeachingLearningProcess,http://t.co/QaigSDjb3F",FALSE,0,NA,2015-04-12 14:02:16,FALSE,NA,"587254409068998657",NA,"<a href=""http://gremln.com"" rel=""nofollow"">Gremln</a>","Shyam17",0,FALSE,FALSE,NA,NA
"396","RT @campusium: CAMPUSIUM ile <U+00F6><U+011F>rencilerinize <U+00F6>devlerini g<U+00F6>nderebilirsiniz
http://t.co/bSh9JSypuf

#egt #e<U+011F>itim #edu #edutech #egitech",FALSE,0,NA,2015-04-12 12:44:11,FALSE,NA,"587234760335974403",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","taner_senel",2,TRUE,FALSE,NA,NA
"397","CAMPUSIUM ile <U+00F6><U+011F>rencilerinize <U+00F6>devlerini g<U+00F6>nderebilirsiniz
http://t.co/bSh9JSypuf

#egt #e<U+011F>itim #edu #edutech #egitech",FALSE,0,NA,2015-04-12 12:41:37,FALSE,NA,"587234111737225216",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","campusium",2,FALSE,FALSE,NA,NA
"398","FranceTV ¨¦ducation : la plateforme ¨¦ducative pour les kids ! http://t.co/RdL2CDLpAP    #edutech #tice http://t.co/5cuK1hRwUj",FALSE,0,NA,2015-04-12 11:05:22,FALSE,NA,"587209889837088768",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","geekjuniorfr",0,FALSE,FALSE,NA,NA
"399","baseg25: #techupdate 5 Ways  New Technology has improve Infrastructure in developing c http://t.co/LehJ0pog92  #education #edutech #tech ¡­",FALSE,0,NA,2015-04-12 10:14:49,FALSE,NA,"587197170069200896",NA,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","TECHTACH1",0,FALSE,FALSE,NA,NA
"400","#techupdate 5 Ways  New Technology has improve Infrastructure in developing c http://t.co/GGKlaSA0im  #education #edutech #tech #technology",FALSE,0,NA,2015-04-12 10:13:48,FALSE,NA,"587196914761863168",NA,"<a href=""http://www.ajaymatharu.com/"" rel=""nofollow"">Tweet Old Post</a>","baseg25",0,FALSE,FALSE,NA,NA
"401","How 2 Put Metacognition in Process 4 #Teachers.#Metacognition,#Comprehension, #education,#edutech,#Teaching,#School,http://t.co/zhtcTUK2y7",FALSE,0,NA,2015-04-12 10:09:04,FALSE,NA,"587195722329645056",NA,"<a href=""http://gremln.com"" rel=""nofollow"">Gremln</a>","Shyam17",0,FALSE,FALSE,NA,NA
"402","#techupdate 5 Ways  New Technology has improve Infrastructure in developing c http://t.co/GGKlaSA0im  #education #edutech #tech #technology",FALSE,1,NA,2015-04-12 09:42:46,FALSE,NA,"587189102916820992",NA,"<a href=""http://www.ajaymatharu.com/"" rel=""nofollow"">Tweet Old Post</a>","baseg25",0,FALSE,FALSE,NA,NA
"403","#techupdate 6 Epic Ways We Misuse Mobile Technology http://t.co/zIuqJlxw58  #edutech #mobile2 #mobiletechnology #mobiletech #technology",FALSE,0,NA,2015-04-12 09:42:41,FALSE,NA,"587189083815849984",NA,"<a href=""http://www.ajaymatharu.com/"" rel=""nofollow"">Tweet Old Post</a>","baseg25",0,FALSE,FALSE,NA,NA
"404","baseg25: #techupdate 5 Ways  New Technology has improve Infrastructure in developing c http://t.co/LehJ0pog92  #education #edutech #tech ¡­",FALSE,0,NA,2015-04-12 09:12:06,FALSE,NA,"587181384965455872",NA,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","TECHTACH1",0,FALSE,FALSE,NA,NA
"405","#techupdate 5 Ways  New Technology has improve Infrastructure in developing c http://t.co/GGKlaSA0im  #education #edutech #tech #technology",FALSE,0,NA,2015-04-12 09:10:22,FALSE,NA,"587180949231796224",NA,"<a href=""http://www.ajaymatharu.com/"" rel=""nofollow"">Tweet Old Post</a>","baseg25",0,FALSE,FALSE,NA,NA
"406","DYSLEXIC WHO,,, STUDENT OR THE TEACHER ??#Dyslexia, #Comprehension,#metacognition,#edutech,#TeachingLearningProcess,http://t.co/QaigSDALVd",FALSE,0,NA,2015-04-12 08:05:29,FALSE,NA,"587164620676206592",NA,"<a href=""http://gremln.com"" rel=""nofollow"">Gremln</a>","Shyam17",0,FALSE,FALSE,NA,NA
"407","RT @SigneAvecBebe: Vid¨¦o maman qui apprend la langue des signes pour b¨¦b¨¦s 
https://t.co/QM7npEbwUr #lsb #signebebe #lingueo #babysign #liv¡­",FALSE,0,NA,2015-04-12 08:00:17,FALSE,NA,"587163313437601792",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","arnaudporta",1,TRUE,FALSE,NA,NA
"408","RT @kidsmediacentre: Playing together #Minecraft @TIFF_Industry with @thecommonpeople #TIFFKids #tiffkidsindustry #edutech http://t.co/O0ox¡­",FALSE,0,NA,2015-04-12 07:05:34,FALSE,NA,"587149545282342912",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","minecraft_comps",2,TRUE,FALSE,NA,NA
"409","RT @kidsmediacentre: It's like a railway line through a human body - @thecommonpeople @TIFF_Industry #TIFFKids #Minecraft #edutech http://t¡­",FALSE,0,NA,2015-04-12 06:59:49,FALSE,NA,"587148097505067009",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","thecommonpeople",1,TRUE,FALSE,NA,NA
"410","RT @kidsmediacentre: Playing together #Minecraft @TIFF_Industry with @thecommonpeople #TIFFKids #tiffkidsindustry #edutech http://t.co/O0ox¡­",FALSE,0,NA,2015-04-12 06:58:07,FALSE,NA,"587147667102441473",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","thecommonpeople",2,TRUE,FALSE,NA,NA
"411","RT @AzaS_LA: The Coming Revolution in EdTech http://t.co/YAKFfDbUzX #edchat #k12 #EduTech #GAFE",FALSE,0,NA,2015-04-12 06:46:17,FALSE,NA,"587144689146540032",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","aliokte",2,TRUE,FALSE,NA,NA
"412","How a Fourteen-Year-Old Hacked His School¡¯s Computers http://t.co/bX2P75YWFT #EduTech #GoogleEdu #chromebooks",FALSE,0,NA,2015-04-12 04:49:53,FALSE,NA,"587115397620637696",NA,"<a href=""http://app.vytmn.com/"" rel=""nofollow"">Vytmn</a>","Chris_GG_LA",0,FALSE,FALSE,NA,NA
"413","Blended Learning: A Disruptive Innovation [INFOGRAPHIC] #edtech #edutech http://t.co/w7qoyqO1ft",FALSE,1,NA,2015-04-12 04:23:28,FALSE,NA,"587108750261096448",NA,"<a href=""http://www.scoop.it"" rel=""nofollow"">Scoop.it</a>","renso_lupaca",0,FALSE,FALSE,NA,NA
"414","How 2 Put Metacognition in Process 4 #Teachers.#Metacognition,#Comprehension, #education,#edutech,#Teaching,#School,http://t.co/zhtcTUK2y7",FALSE,0,NA,2015-04-12 04:02:09,FALSE,NA,"587103385721135104",NA,"<a href=""http://gremln.com"" rel=""nofollow"">Gremln</a>","Shyam17",0,FALSE,FALSE,NA,NA
"415","RT @superpancio69: Apple Watch ordered!<ed><U+00A0><U+00BD><ed><U+00B8><U+0089><ed><U+00A0><U+00BD><ed><U+00B1><U+008D><ed><U+00A0><U+00BC><ed><U+00BF><U+00BB>#ADEchat #AppleWatch #Apple #happy #edutech http://t.co/J1VhRfVlLQ",FALSE,0,NA,2015-04-12 03:22:15,FALSE,NA,"587093343164882944",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","lerzundy",1,TRUE,FALSE,NA,NA
"416","The Coming Revolution in EdTech http://t.co/9v7T249JDQ #EduTech #EdChat #GAFE #k12",FALSE,1,NA,2015-04-12 02:49:41,FALSE,NA,"587085146379182080",NA,"<a href=""http://app.vytmn.com/"" rel=""nofollow"">Vytmn</a>","LaurenR_GG",1,FALSE,FALSE,NA,NA
"417","What Students Gain From Being On the Same Track For College http://t.co/3kXbtRJcYW ##EduTech http://t.co/58qQqUSkj7",FALSE,1,NA,2015-04-12 02:49:36,FALSE,NA,"587085128553340930",NA,"<a href=""http://app.vytmn.com/"" rel=""nofollow"">Vytmn</a>","ToddM_LA",0,FALSE,FALSE,NA,NA
"418","#techupdate 5 Ways  New Technology has improve Infrastructure in developing c http://t.co/GGKlaSA0im  #education #edutech #tech #technology",FALSE,0,NA,2015-04-12 02:28:42,FALSE,NA,"587079866710892544",NA,"<a href=""http://www.ajaymatharu.com/"" rel=""nofollow"">Tweet Old Post</a>","baseg25",0,FALSE,FALSE,NA,NA
"419","DYSLEXIC WHO,,, STUDENT OR THE TEACHER ??#Dyslexia, #Comprehension,#metacognition,#edutech,#TeachingLearningProcess,http://t.co/QaigSDjb3F",FALSE,0,NA,2015-04-12 02:03:07,FALSE,NA,"587073430287163392",NA,"<a href=""http://gremln.com"" rel=""nofollow"">Gremln</a>","Shyam17",0,FALSE,FALSE,NA,NA
"420","SMART BOARD 101 was great! #EDLT368 #EDUTECH",FALSE,0,NA,2015-04-12 01:30:42,FALSE,NA,"587065273166860288",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M5)</a>","tmbenally",0,FALSE,FALSE,NA,NA
"421","#techupdate 6 Epic Ways We Misuse Mobile Technology http://t.co/zIuqJlfVdA  #edutech #mobile2 #mobiletechnology #mobiletech #technology",FALSE,0,NA,2015-04-12 00:55:19,FALSE,NA,"587056368370221056",NA,"<a href=""http://www.ajaymatharu.com/"" rel=""nofollow"">Tweet Old Post</a>","baseg25",0,FALSE,FALSE,NA,NA
"422","baseg25: #techupdate 5 Ways  New Technology has improve Infrastructure in developing c http://t.co/LehJ0pog92  #education #edutech #tech ¡­",FALSE,0,NA,2015-04-12 00:26:16,FALSE,NA,"587049056876240896",NA,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","TECHTACH1",0,FALSE,FALSE,NA,NA
"423","#techupdate 5 Ways  New Technology has improve Infrastructure in developing c http://t.co/GGKlaSA0im  #education #edutech #tech #technology",FALSE,0,NA,2015-04-12 00:23:48,FALSE,NA,"587048436668694529",NA,"<a href=""http://www.ajaymatharu.com/"" rel=""nofollow"">Tweet Old Post</a>","baseg25",0,FALSE,FALSE,NA,NA
"424","With $2.5M in Funding, Entangled Ventures Seeks to Bridge College and Edtech Start.. http://t.co/TlOpN7DKOs #EduTech #GoogleEdu #GAFE #k12",FALSE,0,NA,2015-04-11 23:39:22,FALSE,NA,"587037251571490817",NA,"<a href=""http://app.vytmn.com/"" rel=""nofollow"">Vytmn</a>","AlexW_GG",0,FALSE,FALSE,NA,NA
"425","#techupdate 5 Ways  New Technology has improve Infrastructure in developing c http://t.co/GGKlaSA0im  #education #edutech #tech #technology",FALSE,0,NA,2015-04-11 22:51:55,FALSE,NA,"587025313202380800",NA,"<a href=""http://www.ajaymatharu.com/"" rel=""nofollow"">Tweet Old Post</a>","baseg25",0,FALSE,FALSE,NA,NA
"426","The Coming Revolution in EdTech http://t.co/YAKFfDbUzX #edchat #k12 #EduTech #GAFE",FALSE,3,NA,2015-04-11 22:28:22,FALSE,NA,"587019386160095232",NA,"<a href=""http://app.vytmn.com/"" rel=""nofollow"">Vytmn</a>","AzaS_LA",2,FALSE,FALSE,NA,NA
"427","RT @Shyam17: How 2 Put Metacognition in Process 4 #Teachers.#Metacognition,#Comprehension, #education,#edutech,#Teaching,#School,http://t.c¡­",FALSE,0,NA,2015-04-11 22:02:48,FALSE,NA,"587012951992827905",NA,"<a href=""http://www.beingexample.com"" rel=""nofollow"">BeingExample</a>","BeingExample",1,TRUE,FALSE,NA,NA
"428","How 2 Put Metacognition in Process 4 #Teachers.#Metacognition,#Comprehension, #education,#edutech,#Teaching,#School,http://t.co/zhtcTUK2y7",FALSE,0,NA,2015-04-11 22:02:48,FALSE,NA,"587012950621343745",NA,"<a href=""http://gremln.com"" rel=""nofollow"">Gremln</a>","Shyam17",1,FALSE,FALSE,NA,NA
"429","#techupdate 6 Epic Ways We Misuse Mobile Technology http://t.co/zIuqJlfVdA  #edutech #mobile2 #mobiletechnology #mobiletech #technology",FALSE,0,NA,2015-04-11 21:50:02,FALSE,NA,"587009740363984896",NA,"<a href=""http://www.ajaymatharu.com/"" rel=""nofollow"">Tweet Old Post</a>","baseg25",0,FALSE,FALSE,NA,NA
"430","Apple Watch ordered!<ed><U+00A0><U+00BD><ed><U+00B8><U+0089><ed><U+00A0><U+00BD><ed><U+00B1><U+008D><ed><U+00A0><U+00BC><ed><U+00BF><U+00BB>#ADEchat #AppleWatch #Apple #happy #edutech http://t.co/J1VhRfVlLQ",FALSE,5,NA,2015-04-11 20:12:13,FALSE,NA,"586985121825296384",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","superpancio69",1,FALSE,FALSE,"10.32968556","44.83141985"
"431","DYSLEXIC WHO,,, STUDENT OR THE TEACHER ??#Dyslexia, #Comprehension,#metacognition,#edutech,#TeachingLearningProcess,http://t.co/QaigSDALVd",FALSE,0,NA,2015-04-11 20:03:50,FALSE,NA,"586983013872832517",NA,"<a href=""http://gremln.com"" rel=""nofollow"">Gremln</a>","Shyam17",0,FALSE,FALSE,NA,NA
"432","#techupdate 5 Ways  New Technology has improve Infrastructure in developing c http://t.co/GGKlaSRB9U  #education #edutech #tech #technology",FALSE,0,NA,2015-04-11 19:48:01,FALSE,NA,"586979030500421632",NA,"<a href=""http://www.ajaymatharu.com/"" rel=""nofollow"">Tweet Old Post</a>","baseg25",0,FALSE,FALSE,NA,NA
"433","The Coming Revolution in EdTech http://t.co/PeSv4TfzDy #chromebook #GoogleEdu #EduTech",FALSE,0,NA,2015-04-11 19:07:03,FALSE,NA,"586968722792824833",NA,"<a href=""http://app.vytmn.com/"" rel=""nofollow"">Vytmn</a>","NickT_LA",0,FALSE,FALSE,NA,NA
"434","RT @PEIgreens: @thehappydentist says to bring back more schools to rural #PEI with more access to wifi and #edutech #peipoli",FALSE,0,NA,2015-04-11 18:29:25,FALSE,NA,"586959249953189888",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","moekerr",2,TRUE,FALSE,NA,NA
"435","RT @PEIgreens: @thehappydentist says to bring back more schools to rural #PEI with more access to wifi and #edutech #peipoli",FALSE,0,NA,2015-04-11 18:28:21,FALSE,NA,"586958983006658562",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","DarcieLanthier",2,TRUE,FALSE,NA,NA
"436","@thehappydentist says to bring back more schools to rural #PEI with more access to wifi and #edutech #peipoli",FALSE,1,"thehappydentist",2015-04-11 18:27:20,FALSE,NA,"586958726185275392","112215606","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","PEIgreens",2,FALSE,FALSE,NA,NA
"437","Invasion of the #MOOCs: The promises and perils of Massive Open Online Courses http://t.co/mFI2I2OXyO #HELTchat #edchat #edutech #EDchatDE",FALSE,1,NA,2015-04-11 16:59:43,FALSE,NA,"586936679459594241",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","MartinaEmke",0,FALSE,FALSE,NA,NA
"438","How 2 Put Metacognition in Process 4 #Teachers.#Metacognition,#Comprehension, #education,#edutech,#Teaching,#School,http://t.co/zhtcTUK2y7",FALSE,0,NA,2015-04-11 16:02:21,FALSE,NA,"586922243114065920",NA,"<a href=""http://gremln.com"" rel=""nofollow"">Gremln</a>","Shyam17",0,FALSE,FALSE,NA,NA
"439","RT @360trainingAuth: How to create captivating #technical training courses? http://t.co/473C8CCsTG  #onlineeducation #elearning #edutech ht¡­",FALSE,0,NA,2015-04-11 15:56:13,FALSE,NA,"586920697030578176",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M5)</a>","shaziawajid6",1,TRUE,FALSE,NA,NA
"440","This school groups students by ability, not grade level http://t.co/DU8oU8F451 #EduChat #EduTech #edchat #k12",FALSE,1,NA,2015-04-11 15:40:10,FALSE,NA,"586916659916623872",NA,"<a href=""http://app.vytmn.com/"" rel=""nofollow"">Vytmn</a>","Advait_LA",1,FALSE,FALSE,NA,NA
"441","How to create captivating #technical training courses? http://t.co/473C8CCsTG  #onlineeducation #elearning #edutech http://t.co/QTcdslDB4W",FALSE,1,NA,2015-04-11 15:30:17,FALSE,NA,"586914169917587458",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","360trainingAuth",1,FALSE,FALSE,NA,NA
"442","Empowering Special Education Through Technology http://t.co/jKpfWu1NzV via @Getting_Smart 
#edtech #edtechchat #edutech",FALSE,3,NA,2015-04-11 15:05:26,FALSE,NA,"586907917246406657",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","OpusLearning",0,FALSE,FALSE,NA,NA
"443","Download the White Paper: ""School is Now in Session - for Everyone""  http://t.co/xRRUMm1p8c #edutech #specialed #CEC15",FALSE,0,NA,2015-04-11 14:15:52,FALSE,NA,"586895442685906944",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","VgoDiana",0,FALSE,FALSE,NA,NA
"444","Here¡¯s the link to learn the big picture, &amp; the tools, of integrating tech in teaching. https://t.co/c98v0SmfFt #ntchat #edtools #edutech",FALSE,0,NA,2015-04-11 14:07:49,FALSE,NA,"586893416744820736",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","jamesrolle",0,FALSE,FALSE,NA,NA
"445","Boxlight upgrades collaboration software http://t.co/iHPwaz8mOD #k12 #EdTech #EduTech #edchat",FALSE,1,NA,2015-04-11 14:02:49,FALSE,NA,"586892160731086849",NA,"<a href=""http://app.vytmn.com/"" rel=""nofollow"">Vytmn</a>","AzaS_LA",0,FALSE,FALSE,NA,NA
"446","DYSLEXIC WHO,,, STUDENT OR THE TEACHER ??#Dyslexia, #Comprehension,#metacognition,#edutech,#TeachingLearningProcess,http://t.co/QaigSDjb3F",FALSE,0,NA,2015-04-11 14:02:27,FALSE,NA,"586892068326416384",NA,"<a href=""http://gremln.com"" rel=""nofollow"">Gremln</a>","Shyam17",0,FALSE,FALSE,NA,NA
"447","Homework goes hi-tech with #edutech app GCSE pupils can use on tablets &amp; smartphones:  http://t.co/RqMhJn0GGq",FALSE,0,NA,2015-04-11 13:20:21,FALSE,NA,"586881472931491840",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Justajourno",1,FALSE,FALSE,NA,NA
